鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
新城鄉,土地,嘉南段61~90地號,169.0,住,,,1090330,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,17751,,0.0,0,,RPRNMLTJOHPFFAU77CA
壽豐鄉,土地,池南段421~450地號,257.04,其他,,,1090415,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1250000,4863,,0.0,0,,RPSNMLSLNHPFFAU87CA
花蓮市,房地(土地+建物),花蓮縣花蓮市福建街301~330號,31.06,住,,,1090424,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711113,87.96000000000001,2,2,2,有,無,3350000,38085,,0.0,0,,RPOOMLPLNHPFFAU27CA
花蓮市,房地(土地+建物),花蓮縣花蓮市南京街181~210號,6.48,商,,,1090406,土地2建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0761117,43.459999999999994,1,1,1,有,有,2150000,49471,,0.0,0,,RPWNMLSKNHPFFAU18CA
花蓮市,房地(土地+建物),花蓮縣花蓮市仁愛街27巷1~30號,67.0,商,,,1090320,土地1建物1車位0,全,一層,透天厝,住家用,木造,,42.32,3,2,1,有,無,4000000,94518,,0.0,0,,RPXPMLOKNHPFFAU08CA
吉安鄉,土地,永興段391~420地號,151.85,,特定農業區,甲種建築用地,1090420,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4800000,31610,,0.0,0,,RPOQMLOKNHPFFAU27CA
新城鄉,土地,康樂段181~210地號,1645.49,,一般農業區,農牧用地,1090427,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,1823,,0.0,0,,RPTOMLOKNHPFFAU57CA
壽豐鄉,土地,忠孝段31~60地號,1090.33,農,,,1090505,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,3210,,0.0,0,,RPUOMLOKNHPFFAU67CA
花蓮市,房地(土地+建物),花蓮縣花蓮市中興路43巷1~30號,14.29,住,,,1090406,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850205,80.11,2,2,1,有,有,3900000,48683,,0.0,0,,RPUNMLOKNHPFFAU57CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慶豐十一街245巷5弄1~30號,112.56,住,,,1090407,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830520,124.51,4,2,2,有,無,7400000,59433,,0.0,0,含增建或未登記建物。;,RPWNMLOKNHPFFAU77CA
花蓮市,房地(土地+建物),花蓮縣花蓮市富裕十七街1~30號,13.52,住,,,1090412,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840831,73.19,2,1,1,有,有,3900000,53286,,0.0,0,陽台裝設雨遮,RPOOMLOKNHPFFAU07CA
花蓮市,房地(土地+建物),花蓮縣吉安鄉北昌二街8巷9弄1~30號,27.02,住,,,1090226,土地2建物1車位0,一層,五層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0821015,110.71000000000001,3,2,1,有,有,5050000,45615,,0.0,0,,RPXNMLNKNHPFFAU77CA
壽豐鄉,土地,豐東段181~210地號,2500.0,,一般農業區,農牧用地,1090415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5800000,2320,,0.0,0,,RPPOMLNKNHPFFAU07CA
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉志學新?181~210號,52.75,住,,,1090427,土地1建物1車位0,四層，五層，見其他登記事項,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0880520,152.85,3,1,2,有,無,3000000,19627,一樓平面,13.4,0,,RPVOMLLLNHPFFAU57CA
花蓮市,房地(土地+建物),花蓮縣花蓮市中美十三街31~60號,9.37,住,,,1090417,土地2建物1車位0,七層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830202,49.59,1,1,1,有,無,2080000,41944,,0.0,0,,RPPOMLKLNHPFFAU86CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中正路二段271~300號,97.38,,特定農業區,甲種建築用地,1090411,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0670101,114.76,3,2,3,有,無,5500000,47926,,0.0,0,含增建或未登記建物。;,RPRNMLSKNHPFFAU67CA
花蓮市,房地(土地+建物),花蓮縣花蓮市和平路493巷1~30號,17.45,住,,,1090409,土地1建物1車位0,四層,四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1081217,42.81,1,1,1,有,有,2850000,66573,,0.0,0,,RPRQMLSKNHPFFAU97CA
壽豐鄉,土地,萬壽段一小段151~180地號,203.0,,鄉村區,乙種建築用地,1090316,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4200000,20690,,0.0,0,,RPTOMLNKNHPFFAU47CA
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛八街91~120號,8.14,住,,,1090325,土地1建物1車位0,三層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850517,34.62,1,1,1,有,無,1300000,37551,,0.0,0,,RPUOMLNKNHPFFAU57CA
新城鄉,房地(土地+建物),花蓮縣新城鄉中山路31~60號,1602.25,農,,,1090315,土地2建物1車位0,一層，二層，三層,三層,農舍,農舍,鋼筋混凝土造,0990730,242.91,10,2,10,有,無,29000000,,,0.0,0,含增建或未登記建物。;,RPQOMLOKNHPFFAU27CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉舊村四街91~120號,108.35,住,,,1090408,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1090115,189.33,4,2,5,有,無,11500000,60741,,0.0,0,,RPVOMLOKNHPFFAU77CA
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉里四路1~30號,93.0,住,,,1090417,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1041110,189.01,4,2,5,有,無,10000000,52907,,0.0,0,,RPWOMLOKNHPFFAU87CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉北安街181~210號,68.0,農,,,1081205,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1090210,140.23,5,2,3,有,無,9150000,65250,,0.0,0,,RPTPMLOKNHPFFAU67CA
吉安鄉,土地,福興段871~900地號,649.0,農,,,1090325,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5300000,8166,,0.0,0,雙方協議本買賣標的有部分被路地佔用，賣方同意補貼買方新台幣壹拾萬元於尾款直接扣除，往後買方不得以任何理由再向賣方要求賠償，絕無異議。,RPWPMLOKNHPFFAU97CA
花蓮市,房地(土地+建物),花蓮縣花蓮市中山路535巷1~30號,19.5,住,,,1090330,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831005,61.87,1,1,1,有,無,4500000,72733,,0.0,0,,RPSNMLPKNHPFFAU47CA
壽豐鄉,土地,明月段451~480地號,696.24,,山坡地保育區,農牧用地,1090428,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,1724,,0.0,0,,RPUNMLPKNHPFFAU67CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東海十一街1~30號,23.84,住,,,1090409,土地2建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840516,126.61,3,2,2,有,無,5200000,41071,,0.0,0,,RPQOMLPKNHPFFAU37CA
花蓮市,房地(土地+建物),花蓮縣花蓮市和平路601~630號,87.0,住,,,1090401,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0660829,116.96,5,0,6,有,無,12800000,109439,,0.0,0,含增建或未登記建物。;,RPSOMLPKNHPFFAU57CA
花蓮市,房地(土地+建物),花蓮縣花蓮市國福街301~330號,133.41,,一般農業區,甲種建築用地,1090409,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0750124,131.72,3,2,2,有,無,4000000,30367,,0.0,0,,RPVNMLMLNHPFFAU57CA
花蓮市,房地(土地+建物),花蓮縣花蓮市中央路三段721~750號,5.63,住,,,1090502,土地1建物1車位0,六層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840819,28.58,1,1,1,有,有,1200000,41987,,0.0,0,,RPVOMLPJOHPFFAU87CA
花蓮市,房地(土地+建物),花蓮縣花蓮市華興街120巷1~30號,161.06,住,,,1090420,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1030422,252.37,6,2,6,有,無,16500000,65380,,0.0,0,,RPXQMLKKOHPFFAU87CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東海六街181~210號,916.21,農,,,1090421,土地1建物1車位0,一層，二層，三層,三層,農舍,農舍,鋼筋混凝土造,0971128,248.11,5,5,5,有,無,19000000,,,0.0,0,,RPPPMLLKOHPFFAU07CA
新城鄉,土地,佳東段751~780地號,325.58,,特定農業區,農牧用地,1090427,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,751000,2307,,0.0,0,含增建或未登記建物。;依土地法第73條之1規定標售取得,RPTOMLPKNHPFFAU87EA
壽豐鄉,土地,政明段601~630地號,15.16,商,,,1090422,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,783620,51690,,0.0,0,向政府機關承購之案件。;,RPOPMLOKNHPFFAU37EA
光復鄉,土地,水廣段721~750地號,340.74,,一般農業區,農牧用地,1090422,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,415777,1220,,0.0,0,向政府機關承購之案件。;,RPTNMLTJOHPFFBU28EA
萬榮鄉,土地,紅葉段1231~1260地號,5884.0,,山坡地保育區,林業用地,1090429,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,80000,14,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLPKNHPFFBU37DA
光復鄉,土地,大安段721~750地號,484.0,住,,,1090325,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4169000,8614,,0.0,0,含增建或未登記建物。;,RPQNMLMJOHPFFBU07CA
玉里鎮,建物,花蓮縣玉里鎮中華路271~300號,0.0,,,,1090429,土地0建物1車位0,全,二層,透天厝,住家用,見其他登記事項,1070227,104.81,2,1,1,有,無,2500000,23853,,0.0,0,買賣規費.代辦費一切費用由買方負擔.,RPPNMLPKNHPFFCU37CA
富里鄉,房地(土地+建物),花蓮縣富里鄉后庄路31~60號,148.05,,鄉村區,乙種建築用地,1090403,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0850915,191.19,4,2,3,有,無,2420000,12658,,0.0,0,,RPUNMLPKNHPFFCU87CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉北安街181~210號,74.0,農,,,1071005,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1090210,168.27,4,2,6,有,無,10550000,62697,,0.0,0,,RPRPMLMKOHPFFAU37CA
光復鄉,土地,西富段1081~1110地號,2565.71,,特定農業區,農牧用地,1090404,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2450000,955,,0.0,0,,RPPNMLSKNHPFFBU57CA
花蓮市,房地(土地+建物),花蓮縣花蓮市民享八街1~30號,15.25,住,,,1090406,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081213,50.42,2,1,1,有,無,5080000,100754,,0.0,0,,RPPNMLRKNHPFFAU37CA
新城鄉,房地(土地+建物),花蓮縣新城鄉光復路448巷1~30號,80.0,農,,,1090416,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0861226,176.93,4,2,3,有,無,6700000,37868,,0.0,0,,RPRNMLPKNHPFFAU37CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉自強路1~30號,84.0,住,,,1090331,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0950206,179.3,5,2,5,有,無,14000000,78081,,0.0,0,,RPVNMLPKNHPFFAU77CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉明仁三街241~270號,131.0,住,,,1090423,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1081017,202.75,4,3,4,有,無,12800000,63132,,0.0,0,,RPOOMLPKNHPFFAU17CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉祥二街1~30號,72.67,住,,,1090421,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0791116,129.99,4,2,3,有,無,3000000,23079,,0.0,0,親友、員工或其他特殊關係間之交易。;母子間買賣,RPSPMLOKNHPFFAU57CA
花蓮市,房地(土地+建物),花蓮縣吉安鄉自強路507巷1~30號,32.85,住,,,1090501,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771125,97.34,3,2,2,有,無,5800000,59585,,0.0,0,,RPXNMLTKNHPFFAU38CA
花蓮市,房地(土地+建物),花蓮縣花蓮市福建街391~420號,9.3,商,,,1090312,土地1建物1車位0,六層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1090102,56.489999999999995,1,1,1,有,有,3890000,68862,,0.0,0,,RPWOMLTKNHPFFAU38CA
新城鄉,土地,康樂段91~120地號,596.69,,一般農業區,農牧用地,1090424,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,2681,,0.0,0,,RPPNMLKLNHPFFAU76CA
壽豐鄉,土地,豐山段751~780地號,34.28,,鄉村區,乙種建築用地,1090502,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,35006,,0.0,0,,RPRNMLKLNHPFFAU96CA
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛一街61~90號,14.14,商,,,1090310,土地3建物1車位0,四層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090102,79.99000000000001,2,1,1,有,有,4700000,58757,,0.0,0,,RPSOMLKLNHPFFAU17CA
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國盛一街61~90號,14.14,商,,,1090310,土地3建物1車位1,四層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090102,93.74000000000001,2,1,1,有,有,6150000,65607,一樓平面,13.75,0,,RPTOMLKLNHPFFAU27CA
花蓮市,土地,民心段61~90地號,2539.9,工,,,1090506,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,52245000,20570,,0.0,0,,RPOOMLLLNHPFFAU86CA
花蓮市,房地(土地+建物),花蓮縣花蓮市國興一街61~90號,19.35,住,,,1090331,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830318,105.63,3,2,1,有,無,3750000,35501,,0.0,0,,RPPOMLLLNHPFFAU96CA
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛一街61~90號,14.14,商,,,1090310,土地3建物1車位0,七層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090102,79.99000000000001,2,1,1,有,有,5200000,65008,,0.0,0,,RPSPMLKLNHPFFAU27CA
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國盛一街61~90號,14.14,商,,,1090319,土地3建物1車位1,六層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090102,93.93,2,1,1,有,有,5650000,60151,升降平面,13.75,0,,RPTPMLKLNHPFFAU37CA
花蓮市,房地(土地+建物),花蓮縣花蓮市中央路三段721~750號,5.63,住,,,1090430,土地1建物1車位0,一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840819,40.260000000000005,1,0,1,有,有,1630000,40487,,0.0,0,,RPXOMLKLNHPFFAU67CA
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國盛一街61~90號,9.43,商,,,1090310,土地3建物1車位1,五層,八層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1090102,73.12,1,1,1,有,有,3700000,50602,升降平面,13.75,0,,RPOPMLKLNHPFFAU86CA
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛一街61~90號,9.43,商,,,1090310,土地3建物1車位0,三層,八層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1090102,55.660000000000004,1,1,1,有,有,3400000,61085,,0.0,0,,RPXNMLKLNHPFFAU57CA
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛一街61~90號,9.43,商,,,1090310,土地3建物1車位0,三層,八層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1090102,59.58,1,1,1,有,有,3600000,60423,,0.0,0,,RPQOMLKLNHPFFAU96CA
花蓮市,房地(土地+建物),花蓮縣花蓮市仁愛街61~90號,54.0,住,,,1090425,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0590212,61.86,2,2,3,有,無,8200000,132557,,0.0,0,含增建或未登記建物。;,RPQNMLKLNHPFFAU86CA
花蓮市,房地(土地+建物),花蓮縣花蓮市中美十三街31~60號,22.07,住,,,1090422,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830202,121.68,3,2,2,有,有,5400000,44379,,0.0,0,,RPWNMLTKNHPFFAU28CA
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市福建街391~420號,9.3,商,,,1090312,土地1建物1車位1,六層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1090102,83.78,1,1,1,有,有,4750000,56696,一樓平面,27.91,0,,RPUOMLTKNHPFFAU18CA
花蓮市,房地(土地+建物),花蓮縣花蓮市福建街391~420號,9.3,商,,,1090315,土地1建物1車位0,六層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1090102,51.79,1,1,1,有,有,3580000,69125,,0.0,0,,RPXOMLTKNHPFFAU48CA
花蓮市,房地(土地+建物),花蓮縣花蓮市民權七街1~30號,135.0,住,,,1090418,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0770803,175.46,4,3,4,有,無,15800000,90049,,0.0,0,包含增建,RPQQMLSKNHPFFAU87CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉祥四街31~60號,22.15,住,,,1090409,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850309,110.03,2,1,1,有,無,3900000,35445,,0.0,0,含增建或未登記建物。;含增建,RPXNMLSKNHPFFAU28CA
新城鄉,土地,佳東段91~120地號,453.2,,特定農業區,農牧用地,1090427,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,4634,,0.0,0,,RPTOMLSKNHPFFAU97CA
新城鄉,土地,佳東段91~120地號,371.57,,特定農業區,農牧用地,1090428,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1780000,4790,,0.0,0,,RPUOMLSKNHPFFAU08CA
花蓮市,房地(土地+建物),花蓮縣花蓮市中華路271~300號,60.0,住,,,1090312,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0611103,87.25,3,2,3,有,無,7220000,82751,,0.0,0,含增建或未登記建物。;含增建,RPXOMLSKNHPFFAU38CA
花蓮市,房地(土地+建物),花蓮縣花蓮市民德三街1巷1~30號,61.25,住,,,1090326,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760620,136.32,3,1,2,有,無,5100000,37412,,0.0,0,,RPTOMLMKOHPFFAU47CA
花蓮市,房地(土地+建物),花蓮縣花蓮市公正街31~60號,6.17,商,,,1090403,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0830630,44.980000000000004,1,0,1,有,無,2150000,47799,,0.0,0,,RPORMLKKOHPFFAU07CA
花蓮市,土地,北濱段151~180地號,109.0,住,,,1090417,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8250000,75688,,0.0,0,畸零地或有合併使用之交易。;,RPRNMLSJOHPFFAU67CA
花蓮市,房地(土地+建物),花蓮縣花蓮市和平路301~330號,5.66,商,,,1090426,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750205,25.299999999999997,1,0,1,有,無,735000,29051,,0.0,0,,RPSPMLMLNHPFFAU47CA
富里鄉,土地,大里段2881~2910地號,551.0,,山坡地保育區,農牧用地,1090415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,544,,0.0,0,,RPRNMLSKNHPFFCU87CA
萬榮鄉,土地,悅付南段871~900地號,133.67,,一般農業區,農牧用地,1090219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,60000,449,,0.0,0,,RPPNMLTKNHPFFBU67CA
瑞穗鄉,土地,源北段781~810地號,4875.02,,特定農業區,農牧用地,1090330,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2950000,605,,0.0,0,,RPQNMLTKNHPFFCU87CA
